dataset,fixture_id,content_hash,source_row_hash,split,lineage,truncated
gsm8k,gsm8k_test_001285_13401b36,13401b361e4d12315eb3c64a1f968fc46c8b0d2ca41e80932ba2241d6f85e3c4,97b74a033b00fd977e5e72ceabf99b46e690ac671d33a09a9bf95c4d61fbbf85,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1285}",False
gsm8k,gsm8k_test_001286_5e9c4860,5e9c486080d3240da09728daec9729c86dc7f20263d0abe53ad26d87897dd965,1f304c0aafd55b24224ee73be67aed14a99145f7f69316c51838926291b75347,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1286}",False
gsm8k,gsm8k_test_001287_fc3dc2a1,fc3dc2a1806443364d3a28a1c1daadd860ad7e43b815b3fcef601e2646ef0f8e,aa35d229ce324caa71fb6e48afd6bd7653077fc86a428a88f827744389d16703,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1287}",False
gsm8k,gsm8k_test_001288_9c936e57,9c936e5787aebeb01a9261c464be0b3bbb938eb5a2e77262fa6a0a883fe8ae18,b54ee8efad51b29127daea2e7d82d8a3ded9e85494a4534826c4dc7e351a4cd1,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1288}",False
gsm8k,gsm8k_test_001289_6830cdea,6830cdeaa87ac23154ad8ddf8d288d04eb983d57036af076c211a5be70a4bf24,3278d07b41f48fd2ec6e5333316b4ccddfed0dac177bfa431a9efed191a31410,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1289}",False
gsm8k,gsm8k_test_001290_889b7b4f,889b7b4f4c69ccce55b70ee867a3ef71fce2f6d01d2b5ecbfd0ea5ad30c412e1,74014e549320e0ce01a40a4e95adef642633aeb170ce6265359d7b0cce3163fe,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1290}",False
gsm8k,gsm8k_test_001291_59e3e2fe,59e3e2fe6c7d4ea38a29b0e36172fcd23fb4bb4ebebf4104c98f68769a53e6e1,d2377542f3bc2173e8125bf0f45958dcb4419ccb7d9328d9971f5dcabf3e106a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1291}",False
gsm8k,gsm8k_test_001292_3784e0e0,3784e0e054d8ee5dfdb774b1b8ca3f44c89d1e82514be3f6ddff3b5e9eeb1d75,18cf67c0a1c34e50e82eaabb63bba27316d19ba1e8336d53f4cc9f98f917de6d,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1292}",False
gsm8k,gsm8k_test_001293_480a4e17,480a4e179818d079a9ed5dc6598252bdaedab57cb0804f49a570cbcfd630681a,f20e1939aaaf3a2a46df2aadc11353f0fe971328cc4e3667ae05eee00928a53f,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1293}",False
gsm8k,gsm8k_test_001294_e6fc99be,e6fc99be5164d5f39024dc84f9c09e019201faf046130ec9350d7fb1ebf49aa2,39d8d32169fc71a0122104b3473e72da560cac9140db72f7962f241870614a5a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1294}",False
gsm8k,gsm8k_test_001295_026ffe11,026ffe11bd6cc86172ce616a7635608d24f9329b1ca06bc3948070173bf7b7d9,3db040649969fdaeed1fa9266d4e49245c1268f3629405c80147b22eb45f7d20,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1295}",False
gsm8k,gsm8k_test_001296_782f3d5d,782f3d5d6e0f241c593eb684da179d2789b03e480345cc9bd50a2d9c537a2275,6279847b3fcacdccafd7d9fb278c7b8c5fe65386158ccb80b20f4cce5bd2fbec,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1296}",False
gsm8k,gsm8k_test_001297_0442753f,0442753f6d9af264aa3bf291ba2688df8b058538aec5bbade646418855a5a85e,e620f1423cd9cd87bcc6c283d5932eda0f56ba3d258b82685a378ce88cfe7e30,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1297}",False
gsm8k,gsm8k_test_001298_2b54d2dc,2b54d2dcd00d0941da2aea47748376ac474fd070d28a790690c3c5a543f7974b,f8f133fa6b98c06015d7c74632dde709aef5ff209ee39262d83d72063e6b11ff,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1298}",False
gsm8k,gsm8k_test_001299_d301c1a1,d301c1a1a8510f0f5a09659517ace40706dc8f0e39cbef0c42a4bde701ac84e1,f65c42d68649f0be73b114480dbe5a3775c989bc4d6c0b30368f12f6828b5ab0,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1299}",False
gsm8k,gsm8k_test_001300_66d1b45d,66d1b45d7f9c53f553d006ff675834f5cb373f34bdb32f454eca026ff5203d55,2d84de8193e90ddba9d2e01ae3527f531d7e95d4a7b89d2621f61dd8edecebf8,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1300}",False
gsm8k,gsm8k_test_001301_bedac63b,bedac63bf067d2ec926529e47a87fb8b4f99236db98320505620b22f34bcb8f4,d321d6e0764fcf0078f2e06e9cbb15d6aa20d35c9a2740dd85f8e676ffc2db76,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1301}",False
gsm8k,gsm8k_test_001302_771cb74a,771cb74adb4c9673dbd6f6445c83d5c51c2894c7d04680896b2a5d6cd18f8053,4fc30e32e44ab02555f0f9960531bdecbf2f47489fb4b8e52c8a30e2a30ca91a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1302}",False
gsm8k,gsm8k_test_001303_9da92e89,9da92e8917c58b527d4033a2c6be62d230003683df01b3f7452450b0288f829e,03763baca42adcb39deff4724451b7bfd6086f4330fd3ee6d23798673af2206c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1303}",False
gsm8k,gsm8k_test_001304_b1e7d730,b1e7d730041170725867298c1520bdc7773db7c9b7ea0ef70c0c3ed1e06a4690,9dab86dea89df2fdf650acb195cc56aee595cc86d1affadf90dd9930d9997ea9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1304}",False
gsm8k,gsm8k_test_001305_c8d5cfa0,c8d5cfa09a764ca024a13b90f51a0762de806152c5e37f07d8a485635ca11348,0c1f60f25f97b5528d22c3ace5bdcff3f20190e8e7438a60c7f61a39e4b0c026,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1305}",False
gsm8k,gsm8k_test_001306_2432c2fb,2432c2fbd067947c17711db06f35b01f51f4cb76848f66fb47de3a01c2475dd7,d9bc1ddfefb30db3b24bebe76f4f317c43212171acdd5040eb32d68cee3cdd8f,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1306}",False
gsm8k,gsm8k_test_001307_f706bfe9,f706bfe977069e2731217ac827d436409eab61a4bff11ee4349a3a2c3f567128,584f06cdc0cd2094ac07ccbd67b6bc2da318eb37f7c8c0366e86a60ebfd04e04,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1307}",False
gsm8k,gsm8k_test_001308_5fe8cb98,5fe8cb98fc64c0cfe44acc5c77f5932ea60afa267e8937d24a4c8d06e352e269,b13df1fdf0ab39c39c49da0e02f072b144962df635e079c1ab4cf366f7f4861a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1308}",False
gsm8k,gsm8k_test_001309_43a17270,43a172705da0b9b778b07f4bf10376216a93b243cc8e8a813a5c5c6934b9bfd1,1f099030aac407bb89f0c09dd0c52ad12b3a7f2357f1a240e2b0f6d307d48813,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1309}",False
gsm8k,gsm8k_test_001310_2e1284c6,2e1284c6c3ea18fafa487b201c0eddba3839c98a2eeb89898c800113c30f1b0f,3bb669df6e63d1f7544ce71bb519c82342398e95ba97f62eb25636af0766f710,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1310}",False
gsm8k,gsm8k_test_001311_61e2e026,61e2e02649e2d9175b4b01c06003b3386b80394b7c0582e4b9be062bf8b0981c,392d425148f4427b6c6325a22ffbb0bd9f8531421f1e6118545f6ce2b31fb337,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1311}",False
gsm8k,gsm8k_test_001312_86fa6fb0,86fa6fb0dc28488dd781a265ffe8ec734204e8d729b3ef8907b5860959904b4b,ccf15c8d1568b9f11cb4f4169ee0e2717e7d41d1dd8363cee3c9e3280c9049e0,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1312}",False
gsm8k,gsm8k_test_001313_3d5ccbb4,3d5ccbb4a381b8ee5624c927d2e34011b6761022f57a062ed915379ea0c10445,15650c759d8c348c0ae475230c0e1be9954fcd9f2cb66a9ac642811aaa456ac4,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1313}",False
gsm8k,gsm8k_test_001314_64a8583d,64a8583daaa2a7a60d163548ae6872b6bbf5be9a337c013792824bfed3aae20b,30058b53a6dfaf86cc0db9cc889b76eaaeab25a7a00092fa750008267d28998d,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1314}",False
gsm8k,gsm8k_test_001315_e5510b1d,e5510b1db89a83aac7e447f215764a7715e6c3a46ac0111d4dde3c8b54ba2187,679c2a511ef16ff627002a23e26b20426f9a62480726000e915aa87fde85e7c7,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1315}",False
gsm8k,gsm8k_test_001316_aa86f85b,aa86f85b923363282fa0f6844845c446c2555762e2b42126dee45a175d42d097,648ed834e72b97a3fb2afe7e4938e60d7886d8d72a62201c3571680f6ab12ee3,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1316}",False
gsm8k,gsm8k_test_001317_98698a52,98698a52b8da67a1ede8416c99d69fb848a669845a00ad40de3ae5e5c70c0d7d,98c7af940fb0a73b191fbf52b7b48de3c2315b9c6aac38b4f3bcf8a48cd0e650,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1317}",False
gsm8k,gsm8k_test_001318_bab5ce1a,bab5ce1aff194b26871b7af014fd78cf761a2afaf95f320a8d457cd0e694bf00,171041b746d7384b5d3aa3838fecb5497664564fbed4323e5e01ff35b496dba3,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 1318}",False
qmsum,qmsum_test_meeting0000_specific_00_24bd89de,24bd89dedbd4499addf2991b70ee5d532f011e70e809f07a50467dddc6910940,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 0}",True
qmsum,qmsum_test_meeting0000_specific_01_1b6f4c97,1b6f4c97096d13627635342d827f7ec453b1094cf0a03776695fb9216d97ab58,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 1}",True
qmsum,qmsum_test_meeting0000_specific_02_86570dc2,86570dc2d8756e0830eb09f39198286dbf4d62ac21be51d8be74da5f9076fff3,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 2}",True
qmsum,qmsum_test_meeting0000_specific_03_65958b7c,65958b7c38962899e3c3d009ca7dbd44b6c8028a30eaa98ef2260ffda1beee2f,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 3}",True
qmsum,qmsum_test_meeting0000_specific_04_d876a539,d876a539806bc6fa10dc592fa55577f884176e8077e0235b09a72f1ef123548f,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 4}",True
qmsum,qmsum_test_meeting0000_specific_05_4b169ecb,4b169ecbd2b89e4604a23ca4119444e97256bfd71e3522fbc097e0687eb6d19d,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 5}",True
qmsum,qmsum_test_meeting0000_specific_06_8cdb8b6e,8cdb8b6e144f43010087cf5820b130bb514de04d768b38deed85ba47c081bcee,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 6}",True
qmsum,qmsum_test_meeting0000_specific_07_370640be,370640be7e97e1498030c192ee684eb776d8274e9696f36ed7f2779a7e5b9dfe,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 7}",True
qmsum,qmsum_test_meeting0000_specific_08_8242aef6,8242aef6c7d52a086afd09f72a350c622c036d844343a0a49b5c8587e2c12c9d,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 8}",True
qmsum,qmsum_test_meeting0000_specific_09_8d3ad62d,8d3ad62d71beb0c336a34f13fece44f567d9407798a3309664cc55a3d57ec8d2,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 9}",True
qmsum,qmsum_test_meeting0000_specific_10_92ae6f78,92ae6f78840740c853c051754760d9a07172097a6dd8d325a504868a39e9d86d,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 10}",True
qmsum,qmsum_test_meeting0000_specific_11_acba5d5c,acba5d5c043fca3efd026fca9cfc5ce4918ff46b755e97c7f57baaccabbc06e0,dfbc16d8ca97ff6b6814892999770d0be588ac8da2639e5a8a90d6566b638b70,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 0, 'meeting_id': 'meeting0000', 'query_type': 'specific', 'query_index': 11}",True
qmsum,qmsum_test_meeting0001_specific_00_a2343587,a234358776f6eb37a2ab648433d81e7ab77b90030b79bfc644ed7d89b1d64f1e,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 0}",True
qmsum,qmsum_test_meeting0001_specific_01_0e55d871,0e55d8712e1f0b8ad4f4878eba1265fb09e52c546bada1bfd12512cb3ae9c951,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 1}",True
qmsum,qmsum_test_meeting0001_specific_02_a5bedb8b,a5bedb8b41e1c8b0cc96526d0c6a4416f5c770dfa55f0b014551815cf6e6d821,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 2}",True
qmsum,qmsum_test_meeting0001_specific_03_4b7e9938,4b7e993845062d8b8e5df86d5de54784c393c4e71a7741505fcd93ccca71ad16,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 3}",True
qmsum,qmsum_test_meeting0001_specific_04_b3828ce3,b3828ce39090f89da4787ddf12bdc81270bf1aa779b8ada5acd706480e445687,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 4}",True
qmsum,qmsum_test_meeting0001_specific_05_4603d5b5,4603d5b511aa1ea351a7ad7d741cf65c67f6cd3b1b3be87667d32818b1a6e2dc,b6633ab27d79af5f1d17234a081e92d711b626fd89a71837e6f95229ac57873f,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 1, 'meeting_id': 'meeting0001', 'query_type': 'specific', 'query_index': 5}",True
qmsum,qmsum_test_meeting0002_specific_00_4389fd52,4389fd529e4bd07ee9c1bd0a06a0349805b28e5f5fefdc907b95827619d2287f,1c3e10eb411562fad4e4f931ce48d48516082915a1dbba19a4333e795368fc55,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 2, 'meeting_id': 'meeting0002', 'query_type': 'specific', 'query_index': 0}",True
qmsum,qmsum_test_meeting0002_specific_01_a568c3d3,a568c3d3fa25ffda1a1097b3437a7ae7f30d7b88df8b72280a849fd84b75a4bc,1c3e10eb411562fad4e4f931ce48d48516082915a1dbba19a4333e795368fc55,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 2, 'meeting_id': 'meeting0002', 'query_type': 'specific', 'query_index': 1}",True
qmsum,qmsum_test_meeting0002_specific_02_719df5ca,719df5ca54b3e5348f22ec7fa1bf689dec000a13a322ba5714dabf7b285a06ef,1c3e10eb411562fad4e4f931ce48d48516082915a1dbba19a4333e795368fc55,test,"{'source_identity': 'psunlpgroup/QMSum:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '190970104acfe27c25cb935f6b09e5254ad894bbe761798a8baea8ccc7522365', 'meeting_index': 2, 'meeting_id': 'meeting0002', 'query_type': 'specific', 'query_index': 2}",True
